Order ID,Customer ID,Product ID,Date,Original Price,Discount%,Price after discount
OD3181,C066,P2817,15-07-2022,1138,50%,569
OD3182,C067,P2818,12-12-2021,1845,50%,923
OD3183,C068,P2819,12-04-2022,1169,50%,585
OD3184,C069,P2820,01-05-2021,1711,50%,856
OD3185,C070,P2821,29-01-2022,799,50%,400
OD3186,C071,P2822,19-12-2022,1866,30%,1306
OD3187,C072,P2823,02-03-2023,1857,32%,1263
OD3188,C073,P2824,07-09-2022,1048,25%,786
OD3189,C074,P2825,27-09-2021,626,45%,344
OD3190,C075,P2826,15-03-2022,1668,15%,1418
OD3191,C076,P2827,02-11-2021,1121,33%,751
OD3192,C077,P2828,29-01-2023,1451,42%,842
OD3193,C078,P2829,03-01-2023,1234,42%,716
OD3194,C079,P2830,10-06-2021,1548,39%,944
OD3195,C080,P2831,08-09-2021,1095,39%,668
OD3196,C081,P2832,16-09-2022,1001,39%,611
OD3197,C082,P2833,28-07-2022,1862,39%,1136
OD3198,C083,P2834,17-01-2023,682,30%,477
OD3199,C084,P2835,02-12-2022,1243,30%,870
OD3200,C085,P2836,21-12-2022,734,30%,514
OD3201,C086,P2837,01-11-2022,1455,25%,1091
OD3202,C087,P2838,21-07-2021,1292,25%,969
OD3203,C088,P2839,02-02-2022,1152,30%,806
OD3204,C089,P2840,21-07-2021,1120,30%,784
OD3205,C090,P2841,02-12-2021,1107,30%,775
OD3206,C091,P2842,19-06-2022,1014,40%,608
OD3207,C092,P2843,14-05-2022,872,40%,523
OD3208,C093,P2844,16-11-2022,934,40%,560
OD3209,C094,P2845,26-06-2021,966,40%,580
OD3210,C095,P2846,21-07-2021,1016,40%,610
OD3211,C096,P2847,23-03-2022,1166,40%,700
OD3212,C097,P2848,31-12-2022,1356,45%,746
OD3213,C098,P2849,13-09-2021,1039,45%,571
OD3214,C099,P2850,24-06-2021,888,45%,488
OD3215,C100,P2851,24-01-2023,1967,47%,1043
OD3216,C001,P2852,17-12-2022,715,47%,379
OD3217,C002,P2853,01-12-2022,1204,46%,650
OD3218,C003,P2854,11-01-2022,1535,46%,829
OD3219,C004,P2854,25-12-2021,1941,46%,1048
OD3220,C005,P2854,17-12-2022,1038,30%,727
OD3221,C006,P2854,28-11-2021,1776,30%,1243
OD3222,C007,P2854,30-05-2022,1308,30%,916
OD3223,C008,P2854,06-09-2022,1079,30%,755
OD3224,C009,P2855,18-02-2022,1485,30%,1040
OD3225,C010,P2856,25-08-2022,1641,35%,1067
OD3226,C011,P2857,31-08-2021,1464,35%,952
OD3227,C012,P2858,21-04-2022,1120,35%,728
OD3228,C013,P2859,12-02-2022,782,35%,508
OD3229,C014,P2860,24-11-2021,906,35%,589
OD3230,C015,P2861,05-06-2022,947,35%,616
OD3231,C016,P2862,16-03-2023,1588,40%,953
OD3232,C017,P2863,18-12-2022,1473,40%,884
OD3233,C018,P2864,06-12-2022,1757,15%,1493
OD3234,C019,P2865,17-02-2023,655,15%,557
OD3235,C020,P2866,24-04-2021,1745,15%,1483
OD3236,C021,P2867,16-04-2022,1082,35%,703
OD3237,C022,P2868,16-03-2023,1980,35%,1287
OD3238,C023,P2869,10-02-2021,1914,35%,1244
OD3239,C024,P2870,11-01-2022,748,35%,486
OD3240,C025,P2871,14-09-2022,1184,55%,533
OD3241,C026,P2872,12-04-2022,1105,55%,497
OD3242,C027,P2873,04-12-2021,1456,55%,655
OD3243,C028,P2874,16-08-2021,1188,55%,535
OD3244,C029,P2875,17-02-2023,1331,50%,666
OD3245,C030,P2876,30-12-2022,750,50%,375
OD3246,C031,P2877,06-01-2021,850,50%,425
OD3247,C032,P2878,18-08-2022,1415,50%,708
OD3248,C033,P2879,04-07-2021,667,50%,334
OD3249,C034,P2880,04-04-2021,1386,30%,970
OD3250,C035,P2881,22-05-2021,1799,32%,1223
OD3251,C036,P2882,07-03-2023,902,25%,677
OD3252,C037,P2883,07-01-2021,795,45%,437
OD3253,C038,P2883,18-06-2022,1171,15%,995
OD3254,C039,P2883,23-08-2021,936,33%,627
OD3255,C040,P2883,24-02-2021,1445,42%,838
OD3256,C041,P2883,27-03-2023,677,42%,393
OD3257,C042,P2883,06-10-2022,1801,39%,1099
OD3258,C043,P2884,08-08-2022,1606,39%,980
OD3259,C044,P2885,31-03-2021,1107,39%,675
OD3260,C045,P2886,10-01-2021,1544,39%,942
OD3261,C046,P2887,24-06-2021,1750,30%,1225
OD3262,C047,P2888,07-09-2022,1659,30%,1161
OD3263,C048,P2889,04-11-2021,1309,30%,916
OD3264,C049,P2890,08-07-2021,880,25%,660
OD3265,C050,P2891,06-05-2021,990,25%,743
OD3266,C051,P2892,23-09-2021,826,30%,578
OD3267,C052,P2893,31-01-2023,1109,30%,776
OD3268,C053,P2894,26-11-2021,1913,30%,1339
OD3269,C054,P2895,07-01-2023,1277,40%,766
OD3270,C055,P2896,26-08-2022,1334,40%,800
OD3271,C056,P2897,02-04-2022,1802,40%,1081
OD3272,C057,P2898,14-01-2021,1962,40%,1177
OD3273,C058,P2899,18-05-2021,1413,40%,848
OD3274,C059,P2900,04-03-2022,1134,40%,680
OD3275,C060,P2901,21-02-2021,1841,45%,1013
OD3276,C061,P2902,14-05-2022,1849,45%,1017
OD3277,C062,P2903,15-09-2022,1696,45%,933
OD3278,C063,P2904,29-06-2021,947,47%,502
OD3279,C064,P2905,27-07-2022,1368,47%,725
OD3280,C065,P2906,11-05-2022,1833,46%,990
OD3281,C066,P2907,27-08-2022,905,46%,489
OD3282,C067,P2908,27-02-2022,1374,46%,742
OD3283,C068,P2909,16-03-2021,1190,30%,833
OD3284,C069,P2910,29-09-2022,1900,30%,1330
OD3285,C070,P2911,11-02-2023,1504,30%,1053
OD3286,C071,P2912,14-09-2022,699,30%,489
OD3287,C072,P2913,02-10-2021,1784,30%,1249
OD3288,C073,P2914,02-11-2022,952,35%,619
OD3289,C074,P2915,26-12-2021,724,35%,471
OD3290,C075,P2916,31-01-2021,1077,35%,700
OD3291,C076,P2917,14-04-2021,788,35%,512
OD3292,C077,P2918,16-06-2021,1864,35%,1212
OD3293,C078,P2919,09-02-2022,1652,35%,1074
OD3294,C079,P2920,09-11-2021,1695,40%,1017
OD3295,C080,P2921,21-11-2022,1970,40%,1182
OD3296,C081,P2922,03-06-2021,786,15%,668
OD3297,C082,P2923,17-05-2022,661,15%,562
OD3298,C083,P2924,09-06-2021,1953,15%,1660
OD3299,C084,P2925,20-04-2021,918,35%,597
OD3300,C085,P2926,19-01-2023,1766,35%,1148
OD3301,C086,P2927,17-10-2022,1435,35%,933
OD3302,C087,P2928,16-03-2022,1234,35%,802
OD3303,C088,P2929,20-09-2022,859,55%,387
OD3304,C089,P2930,05-11-2022,1461,55%,657
OD3305,C090,P2931,19-02-2022,1464,55%,659
OD3306,C091,P2932,21-04-2022,1239,55%,558
OD3307,C092,P2933,10-08-2022,882,50%,441
OD3308,C093,P2934,29-01-2021,632,50%,316
OD3309,C094,P2934,01-01-2022,972,50%,486
OD3310,C095,P2934,05-03-2023,1863,50%,932
OD3311,C096,P2934,07-12-2022,768,50%,384
OD3312,C097,P2934,20-07-2022,1229,30%,860
OD3313,C098,P2934,03-03-2022,1710,32%,1163
OD3314,C099,P2934,15-04-2021,1804,25%,1353
OD3315,C100,P2934,23-11-2022,1518,45%,835
OD3316,C001,P2935,22-06-2022,1381,15%,1174
OD3317,C002,P2936,26-01-2021,1461,33%,979
OD3318,C003,P2937,05-11-2021,1822,42%,1057
OD3319,C004,P2938,30-07-2022,1428,42%,828
OD3320,C005,P2939,06-03-2021,1895,39%,1156
OD3321,C006,P2940,26-07-2021,1355,39%,827
OD3322,C007,P2941,25-04-2022,1646,39%,1004
OD3323,C008,P2942,02-08-2022,1331,39%,812
OD3324,C009,P2943,24-01-2022,1556,30%,1089
OD3325,C010,P2944,10-04-2021,1682,30%,1177
OD3326,C011,P2945,19-07-2021,1185,30%,830
OD3327,C012,P2946,27-04-2021,1399,25%,1049
OD3328,C013,P2947,03-09-2021,1632,25%,1224
OD3329,C014,P2948,29-09-2022,1049,30%,734
OD3330,C015,P2949,07-04-2021,1322,30%,925
OD3331,C016,P2950,31-03-2022,1168,30%,818
OD3332,C017,P2951,06-02-2021,784,40%,470
OD3333,C018,P2952,12-01-2023,889,40%,533
OD3334,C019,P2953,07-07-2021,1317,40%,790
OD3335,C020,P2954,02-02-2023,1412,40%,847
OD3336,C021,P2955,14-06-2022,1407,40%,844
OD3337,C022,P2956,07-08-2021,1391,40%,835
OD3338,C023,P2957,08-07-2022,1965,45%,1081
OD3339,C024,P2958,02-07-2022,845,45%,465
OD3340,C025,P2959,21-03-2023,882,45%,485
OD3341,C026,P2959,10-01-2023,1389,47%,736
OD3342,C027,P2959,25-05-2022,1834,47%,972
OD3343,C028,P2959,16-11-2022,1392,46%,752
OD3344,C029,P2959,31-03-2023,1648,46%,890
OD3345,C030,P2959,20-11-2022,1438,46%,777
OD3346,C031,P2960,25-01-2023,1014,30%,710
OD3347,C032,P2961,11-12-2021,1547,30%,1083
OD3348,C033,P2962,22-11-2021,1055,30%,739
OD3349,C034,P2963,02-01-2023,1005,30%,704
OD3350,C035,P2964,26-05-2021,1457,30%,1020
OD3351,C036,P2965,21-12-2022,1956,35%,1271
OD3352,C037,P2966,15-08-2022,1090,35%,709
OD3353,C038,P2967,12-01-2021,1241,35%,807
OD3354,C039,P2968,26-02-2022,1213,35%,788
OD3355,C040,P2969,19-10-2021,905,35%,588
OD3356,C041,P2970,27-07-2021,1325,35%,861
OD3357,C042,P2971,20-02-2022,1643,40%,986
OD3358,C043,P2972,27-03-2023,1909,40%,1145
OD3359,C044,P2973,06-12-2022,1587,15%,1349
OD3360,C045,P2974,16-06-2021,894,15%,760
OD3361,C046,P2975,13-09-2022,1276,15%,1085
OD3362,C047,P2976,25-06-2022,1485,35%,965
OD3363,C048,P2977,28-01-2023,1404,35%,913
OD3364,C049,P2978,12-10-2021,1799,35%,1169
OD3365,C050,P2979,07-08-2022,1563,35%,1016
OD3366,C051,P2980,10-07-2022,1449,55%,652
OD3367,C052,P2981,28-09-2022,1489,55%,670
OD3368,C053,P2982,15-06-2022,1295,55%,583
OD3369,C054,P2983,21-06-2022,1022,55%,460
OD3370,C055,P2984,28-06-2021,774,50%,387
OD3371,C056,P2985,18-11-2021,1754,50%,877
OD3372,C057,P2986,21-08-2021,1997,50%,999
OD3373,C058,P2987,05-12-2021,1517,50%,759
OD3374,C059,P2988,08-02-2021,1803,50%,902
OD3375,C060,P2989,17-09-2022,1748,30%,1224
OD3376,C061,P2990,10-05-2021,660,32%,449
OD3377,C062,P2991,16-11-2021,1111,25%,833
OD3378,C063,P2992,25-06-2022,1486,45%,817
OD3379,C064,P2992,30-12-2021,1584,15%,1346
OD3380,C065,P2992,21-07-2022,1203,33%,806
OD3381,C066,P2992,30-10-2022,1182,42%,686
OD3382,C067,P2992,29-01-2022,814,42%,472
OD3383,C068,P2993,05-09-2021,703,39%,429
OD3384,C069,P2994,04-03-2021,1475,39%,900
OD3385,C070,P2995,26-06-2022,1268,39%,773
OD3386,C071,P2996,25-11-2022,1168,39%,712
OD3387,C072,P2997,31-12-2021,779,30%,545
OD3388,C073,P2998,16-10-2022,1098,30%,769
OD3389,C074,P2999,06-02-2023,601,30%,421
OD3390,C075,P3000,07-02-2022,1246,25%,935
OD3391,C076,P3001,10-10-2022,1555,25%,1166
OD3392,C077,P3002,02-04-2021,1544,30%,1081
OD3393,C078,P3003,29-07-2022,1839,30%,1287
OD3394,C079,P3004,03-03-2023,1092,30%,764
OD3395,C080,P3005,14-09-2022,933,40%,560
OD3396,C081,P3005,23-04-2021,877,40%,526
OD3397,C082,P3005,13-04-2022,1956,40%,1174
OD3398,C083,P3005,18-07-2021,1464,40%,878
OD3399,C084,P3005,18-06-2022,1092,40%,655
OD3400,C085,P3006,27-01-2021,1555,40%,933
OD3401,C086,P3007,02-06-2022,1127,45%,620
OD3402,C087,P3008,06-08-2021,1573,45%,865
OD3403,C088,P3009,31-03-2021,1170,45%,644
OD3404,C089,P3010,07-08-2021,1653,47%,876
OD3405,C090,P3011,15-10-2022,1183,47%,627
OD3406,C091,P3012,01-02-2021,1160,46%,626
OD3407,C092,P3013,08-01-2023,1122,46%,606
OD3408,C093,P3014,14-11-2021,1917,46%,1035
OD3409,C094,P3015,09-12-2022,1543,30%,1080
OD3410,C095,P3016,15-01-2021,1370,30%,959
OD3411,C096,P3017,22-08-2021,1044,30%,731
OD3412,C097,P3018,03-02-2023,1899,30%,1329
OD3413,C098,P3019,04-03-2023,1833,30%,1283
OD3414,C099,P3020,13-01-2022,1497,35%,973
OD3415,C100,P3021,13-02-2021,1476,35%,959
OD3416,C001,P3022,12-03-2021,777,35%,505
OD3417,C002,P3023,17-11-2022,1410,35%,917
OD3418,C003,P3024,02-12-2021,940,35%,611
OD3419,C004,P3025,02-01-2022,1524,35%,991
OD3420,C005,P3026,05-12-2022,917,40%,550
OD3421,C006,P3027,07-11-2021,1384,40%,830
OD3422,C007,P3028,24-08-2022,768,15%,653
OD3423,C008,P3029,20-01-2022,951,15%,808
OD3424,C009,P3030,25-10-2022,915,15%,778
OD3425,C010,P3031,11-06-2021,1602,35%,1041
OD3426,C011,P3032,23-02-2023,1058,35%,688
OD3427,C012,P3033,24-10-2022,1022,35%,664
OD3428,C013,P3034,03-02-2022,1585,35%,1030
OD3429,C014,P3035,30-03-2021,1326,55%,597
OD3430,C015,P3036,05-11-2021,1760,55%,792
OD3431,C016,P3037,04-05-2021,1320,55%,594
OD3432,C017,P3038,09-12-2021,1962,55%,883
OD3433,C018,P3039,17-10-2021,1481,50%,741
OD3434,C019,P3040,02-02-2023,1557,50%,779
OD3435,C020,P3041,19-06-2022,1859,50%,930
OD3436,C021,P3041,29-03-2022,1522,50%,761
OD3437,C022,P3041,08-04-2022,1627,50%,814
OD3438,C023,P3041,28-12-2022,1856,30%,1299
OD3439,C024,P3041,17-10-2022,1745,32%,1187
OD3440,C025,P3041,04-03-2022,1085,25%,814
OD3441,C026,P3041,24-01-2023,601,45%,331
OD3442,C027,P3042,11-10-2022,1850,15%,1573
OD3443,C028,P3043,28-12-2021,1852,33%,1241
OD3444,C029,P3044,13-05-2021,1181,42%,685
OD3445,C030,P3045,28-02-2023,1810,42%,1050
OD3446,C031,P3046,20-09-2022,1993,39%,1216
OD3447,C032,P3047,11-10-2021,2245,39%,1369
OD3448,C033,P3048,04-11-2022,2354,39%,1436
OD3449,C034,P3049,22-03-2023,2214,39%,1351
OD3450,C035,P3050,03-03-2022,2365,30%,1656
OD3451,C036,P3051,12-07-2022,2541,30%,1779
OD3452,C037,P3052,27-12-2021,1235,30%,865
OD3453,C038,P3053,18-01-2022,22365,25%,16774
OD3454,C039,P3054,12-02-2021,2245,25%,1684
OD3455,C040,P3054,17-03-2021,2245,30%,1572
OD3456,C041,P3054,08-12-2021,2542,30%,1779
OD3457,C042,P3054,23-07-2022,2263,30%,1584
OD3458,C043,P3054,24-03-2022,6523,40%,3914
OD3459,C044,P3054,05-02-2023,2345,40%,1407
OD3460,C045,P3054,13-04-2021,2354,40%,1412
OD3461,C046,P3054,18-06-2022,2245,40%,1347
OD3462,C047,P3054,04-01-2023,2254,40%,1352
OD3463,C048,P3054,04-11-2022,3256,40%,1954
OD3464,C049,P3055,25-10-2021,4235,45%,2329
OD3465,C050,P3056,25-04-2021,4454,45%,2450
OD3466,C051,P3057,18-11-2022,4454,45%,2450
OD3467,C052,P3058,21-01-2022,993,47%,526
OD3468,C053,P3059,05-01-2021,1494,47%,792
OD3469,C054,P3060,21-06-2021,1464,46%,791
OD3470,C055,P3061,26-12-2021,1003,46%,542
OD3471,C056,P3062,05-11-2022,1210,46%,653
OD3472,C057,P3063,15-06-2021,644,30%,451
OD3473,C058,P3064,03-07-2022,1063,30%,744
OD3474,C059,P3065,14-10-2021,1540,30%,1078
OD3475,C060,P3066,28-01-2021,679,30%,475
OD3476,C061,P3067,19-06-2021,1008,30%,706
OD3477,C062,P3068,16-08-2022,1671,35%,1086
OD3478,C063,P3068,16-02-2023,701,35%,456
OD3479,C064,P3068,22-07-2021,820,35%,533
OD3480,C065,P3068,05-04-2021,1733,35%,1126
OD3481,C066,P3068,09-10-2021,756,35%,491
OD3482,C067,P3068,24-10-2021,1963,35%,1276
OD3483,C068,P3068,06-04-2021,965,40%,579
OD3484,C069,P3068,05-04-2022,1169,40%,701
OD3485,C070,P3068,20-02-2021,881,15%,749
OD3486,C071,P3069,31-05-2022,1088,15%,925
OD3487,C072,P3070,23-06-2021,765,15%,650
OD3488,C073,P3070,15-04-2021,1653,35%,1074
OD3489,C074,P3070,05-05-2022,1944,35%,1264
OD3490,C075,P3070,19-09-2021,1120,35%,728
OD3491,C076,P3071,24-01-2023,942,35%,612
OD3492,C077,P3071,13-10-2022,1824,55%,821
OD3493,C078,P3071,21-08-2022,1962,55%,883
OD3494,C079,P3071,05-07-2022,1317,55%,593
OD3495,C080,P3071,13-10-2022,1152,55%,518
OD3496,C081,P3071,13-08-2021,1016,50%,508
OD3497,C082,P3071,15-08-2022,1108,50%,554
OD3498,C083,P3071,24-01-2021,1029,50%,515
OD3499,C084,P3071,19-04-2022,1553,50%,777
OD3500,C085,P3071,21-04-2021,1017,50%,509
